Source,Package name,Package ID,ISBN,Unformatted ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Available Online,Status,Remarks,Shortcut URL
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,16_NO_ISBN_011,"Topics in Biochemistry, Genetics and Molecular Biology 4",2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,16_NO_ISBN_331,Communicating Science and Technology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780123914484,Boorman's Pathology of the Rat,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780127999425,Genetics and Evolution of Infectious Diseases,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128005491,Translating Biomarkers to the Clinic,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128006856,Genomic and Personalized Medicine,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128006863,Genomic and Personalized Medicine,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128008027,Translating Epigenetics to the Clinic,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128013847,Epigenetics and Behavior,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128018125,Genomic and Personalized Medicine,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128018156,GWAS: The Rise of Hypothesis-Free Biomedical Science,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128019986,Neural Lipid Signalling,2016,,PTCB/Perspectives in Translational Cell Biology,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128024386,Cell Biology of Polarity,2017,,PTCB/Perspectives in Translational Cell Biology,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128030776,Basic Science Methods for Clinical Researchers,2016,,,,,-- Not yet released --,Inactive,Withdrawn in December 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128033692,Structural Biology in Immunology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128034804,Nuclear Architecture and Dynamics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128050705,Notes in the Category of C,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128051610,Methods and Advances in Traditional Chinese Medicine,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780128053010,Raman Measurements and Spectra,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780444635839,"High Throughput Bioanalytical Sample Preparation, 2e",2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9780444637581,High Throughput Bioanalytical Sample Preparation,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,,9781907568305,Gene Expression Analysis in the RNA World,2016,,WPBMD/Woodhead Publishing Series in Biomedicine,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,16_NO_ISBN_013,Pouchitis and Ileal Pouch Disorders,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,16_NO_ISBN_014,Medical information systems ethics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,16_NO_ISBN_015,Biopharmaceutical Management,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780124078710,Genetic Diseases of the Kidney,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780124104242,Comparative Vertebrate Histology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780124171473,Alzheimer's Disease,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780124172494,Cardiovascular Aging,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128000502,Serotonin,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128006085,Laboratory Exercises in Molecular Pathology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128012208,The Laboratory Fish,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128015339,An Introduction to Cardiovascular Therapy,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128017692,Back to Basics In Physiology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128021668,The Contribution of Pathology and Laboratory Medicine to Clinical Informatics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128028582,Myocardial Injury and Protection,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128031278,Think Like a Biostatistics Analyst,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128031292,Usability and Health Care Technology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128032060,Clinical Informatics Literacy,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128032084,Safety and Risk Management for Health Information Technology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128035467,Molecular Mechanisms in Cardiac Complications of Cancer Therapy,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128039175,3D Printing Applications in Cardiovascular Medicine,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128039427,Alpha-1-antitrypsin Deficiency,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128045916,Global Health Informatics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128046715,Surgical Treatment of Atrial Fibrillation,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128047675,Big Data and Internet of Things in the Management of Chronic Diseases,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9780128109922,Economics of Diagnostic Imaging,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9781785481116,Biostatistics and Computer-based Analysis of Health Data using the SAS Software,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,,9781785481451,Anticancer Drugs: Navelbine® and Taxotère®,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_018,Topics in Chemical Engineering 1,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_019,Thermodynamic Modeling of Gas and Solids,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_020,Phase Transformations,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_021,Phase Modeling Tools,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_022,Electrolytes and Electrochemical Thermodynamics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_023,Chemical Equilibria,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_024,Thermodynamics of Surfaces and Capillary Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,16_NO_ISBN_025,Modeling of Liquid Phases,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780081006238,Handbook of Bioprocessing,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780124104167,Chemical Reaction Engineering,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780124200685,Lanthanides Series Determination by Various Analytical Methods,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128012253,The Science and Technology of Unconventional Oils,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128012987,Nanomaterial/Polymer Membranes,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128013021,Recent Advances in Emerging Membrane Science and Technology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128019702,Self-Assembly Processes at Interfaces,2017,1573-4285,IST/Interface Science and Technology,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128020050,Cosmetic Science and Technology: Theoretical Principles and Applications,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128020272,Novel Catalytic and Separation Processes Based on Ionic Liquids,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128024171,Technologies for Biochemical Conversion of Biomass,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128034101,Membrane-based Separations in Metallurgy: Principles and Applications,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780128045152,The Art of Cryogenics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444594396,Physicochemical Approaches to the Characterization of Pharmaceutical Systems,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444627230,Artificial Photosynthesis,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444627490,Monodispersed Particles,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444632524,Advanced Industrial Lead-Acid Batteries,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444633026,"Application, Purification and Recovery of Ionic Liquids",2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444633118,Interfacial Phenomena,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444633132,Interfacial Phenomena,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444633514,Hydrometallurgy,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444634511,Catalytic Kinetics,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444635013,New and Future Developments in Microbial Biotechnology and Bioengineering,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9780444635853,LIFE-CYCLE ASSESSMENT OF BIOREFINERIES,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9781785480775,Grain Packings and Basic Mechanisms of Granular Material,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9781785481147,Non-covalen Interactions in Organocatalysis,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9781785481161,Bioreactor Modeling,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9781785481277,Quaternary Ammonium Salts in Organocatalysis,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9781785481291,Organo Catalysis Using Bronsted Acids,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemical Engineering 2016,EBCCE16,,9781785481314,SOMO and Photoredox Activations in Asymmetric Organocatalysis,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,16_NO_ISBN_026,Separation Science and Technology,2016,1877-1718,SST/Separation Science and Technology,11,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,16_NO_ISBN_348,Electrochemistry of Dihydroxybenzene Compounds,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780081000052,The Chemistry of Radical Polymerization,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780081007563,Strategies and Tactics in Organic Synthesis,2016,1874-6004,STOS/Strategies and Tactics in Organic Synthesis,12,,-- Not yet released --,Active,Original frontlist title,
S&T,eBook - Chemistry 2016,EBCC16,,9780123985330,Medicinal Chemistry for Organic Chemists,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128005132,Physical Chemistry,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128010105,Electron Microscopy and Analysis,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128014943,"Thermodynamics, Phase Diagrams and Thermodynamic Modeling of Solutions",2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128032602,Separation Science and Proteomics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128033425,Nuclear Magnetic Resonance,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128037393,C-Furanosides,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780128053966,Separation Science and Proteomics,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780444595546,Priority Pollutants Monitoring in Water,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780444635082,Analysis of Cosmetic Products,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9780444637123,Priority Pollutants Monitoring in Water,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Chemistry 2016,EBCC16,,9781608059713,Frontiers in Medicinal Chemistry,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_031,CISSP Practice Questions,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_032,No Tech Hacking,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_033,Emerging Trends in Computational Biology and Bioinformatics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_034,Research Methods in Human Computer Interaction,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_035,Big Data and Smart Service Systems,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_036,Data Fusion for Intelligent Vehicles,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_039,High-Performance Embedded Computing,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_049,Topics in computer science 2,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_053,Topics in computer science 6,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_054,Art and Science of Big Data,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,16_NO_ISBN_055,Information Systems and Security,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780081006597,Machine Learning,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780124103979,OpenACC Programming,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780124105010,Three-dimensional Integrated Circuit Design,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780124116306,Deception in the Digital Age,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780124170230,The Essence of Everything,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780124201378,FTTX Networks,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128000632,Data Modeling,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128000649,Requirements Modeling,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128000656,Business Process Modeling,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128008942,Contextual Design,2016,,M199/Interactive Technologies,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128009659,Understanding Virtual Reality,2015,,MK18/The Morgan Kaufmann Series in Computer Graphics,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128009673,Patterns for Data Parallel Programming,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128010082,Parallel Computational Models and Algorithms,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128010440,Mastering Nexpose and Metasploit,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128016602,Mobile Sensors and Context-Aware Computing,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128018170,Web Application Firewalls,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128019542,Environment Modeling-based Requirements Engineering for Software Intensive Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128021491,Penetration Tester's Open Source Toolkit,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128024591,Rugged Embedded Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128028605,The Complete Business Process Handbook,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128028797,CUDA Programming,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128029664,The Architecture of IT Management,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128029756,Silicon Photonics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128030684,The Complete Business Process Handbook,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128035498,Transfer Learning,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128036556,Theoretical Foundation of Data Science,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128036563,Usability Testing for Survey Research,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128037386,Advances in GPU Research and Practice,2017,,ETCS/Emerging Trends in Computer Science and Applied Computing,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128038031,Cognitive Information Systems in Management Sciences,2016,,IDS/Intelligent Data-Centric Systems,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128038635,Network Storage,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128047194,TTL of a Penetration,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128096406,Topics in computer science 4,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9780128097649,Topics in computer science 5,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9781597499781,Hacking .NET,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9781785480195,Mined Individuals in Large Networks,2015,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9781785480423,Impact of Nature on Bio-inspired Networking,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9781785480539,Wireless Public Safety Networks 3,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9781785481093,Quality of Experience Paradigm in Multimedia Services,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Computer Science 2016,EBCCS16,,9781785481185,Certifiable Software Applications 2,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,16_NO_ISBN_056,Dynamical Paleoclimatology,2016,0074-6142,IG/International Geophysics,80,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,16_NO_ISBN_057,Marine Geo-Hazards in China,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,16_NO_ISBN_058,Case Studies in Disaster Mitigation,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,16_NO_ISBN_061,Topics in Earth and Planetary Sciences 1,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,16_NO_ISBN_068,Topics in Earth and Planetary Sciences 2,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,16_NO_ISBN_341,Geological Resources of the Elements,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
